Term,Academic Program,Descr,Student ID,Name,Course Code,Grade,Term GPA,Cumulative GPA,Repeat,Unit Taken
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,CSE281,B+,2.544,2.388,,3
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,ELE232,D,2.544,2.388,,3
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,GEO217,B+,2.544,2.388,,2
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,LAN120,A-,2.544,2.388,,2
2241,AIE,Artificial Intelligence Engine,300368,Eric Jackson,MGT201,B,2.544,2.388,,2
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,CSE233,F,1.242,2.062,,3
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,CSE261,D,1.242,2.062,,3
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,CSE281,C-,1.242,2.062,,3
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,ELE232,D+,1.242,2.062,,3
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,MEC011,D,1.242,2.062,REPF,3
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,MGT201,C+,1.242,2.062,,2
2241,AIE,Artificial Intelligence Engine,300336,Jonathan Williams,MGT222,C,1.242,2.062,,2
2232,AIE,Artificial Intelligence Engine,300256,Stephen Turner,AIE121,A,3.82,3.709,,3
2232,AIE,Artificial Intelligence Engine,300256,Stephen Turner,CSE221,A,3.82,3.709,,3
2232,AIE,Artificial Intelligence Engine,300256,Stephen Turner,CSE132,A-,3.82,3.709,,3
2232,AIE,Artificial Intelligence Engine,300256,Stephen Turner,MAT312,A-,3.82,3.709,,3
2232,AIE,Artificial Intelligence Engine,300256,Stephen Turner,MAT315,A-,3.82,3.709,,3
2241,AIE,Artificial Intelligence Engine,300256,Stephen Turner,CSE233,A,3.613,3.69,,3
2241,AIE,Artificial Intelligence Engine,300256,Stephen Turner,CSE261,A,3.613,3.69,,3
2241,AIE,Artificial Intelligence Engine,300256,Stephen Turner,CSE281,B+,3.613,3.69,,3
2241,AIE,Artificial Intelligence Engine,300256,Stephen Turner,ELE232,B+,3.613,3.69,,3
2241,AIE,Artificial Intelligence Engine,300256,Stephen Turner,MGT201,B+,3.613,3.69,,2
2241,AIE,Artificial Intelligence Engine,300256,Stephen Turner,MGT222,A-,3.613,3.69,,2
2232,AIE,Artificial Intelligence Engine,300203,Larry King,AIE121,C+,2.25,2.139,,3
2232,AIE,Artificial Intelligence Engine,300203,Larry King,CSE111,A-,2.25,2.139,,3
2232,AIE,Artificial Intelligence Engine,300203,Larry King,CSE132,F,2.25,2.139,EXCM,3
2232,AIE,Artificial Intelligence Engine,300203,Larry King,MAT312,D,2.25,2.139,,3
2232,AIE,Artificial Intelligence Engine,300203,Larry King,MAT315,C,2.25,2.139,,3
2232,AIE,Artificial Intelligence Engine,300203,Larry King,MIL011,S,2.25,2.139,,0
2233,AIE,Artificial Intelligence Engine,300203,Larry King,CSE132,B-,2.7,2.168,REPF,3
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,AIE121,B,3.038,2.958,,3
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,CSE221,B+,3.038,2.958,,3
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,CSE132,C,3.038,2.958,,3
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,LAN111,A+,3.038,2.958,,2
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,MAT312,F,3.038,2.958,EXCM,3
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,MGT222,B+,3.038,2.958,,2
2232,AIE,Artificial Intelligence Engine,300453,Justin Hill,MIL011,S,3.038,2.958,,0
2233,AIE,Artificial Intelligence Engine,300453,Justin Hill,MAT312,B-,2.7,2.946,REPF,3
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,AIE323,A-,3.412,3.04,,3
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,CSE233,A-,3.412,3.04,,3
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,CSE261,A-,3.412,3.04,,3
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,CSE344,A,3.412,3.04,,3
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,ELE232,B-,3.412,3.04,,3
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,GEO217,W,3.412,3.04,,2
2241,AIE,Artificial Intelligence Engine,300453,Justin Hill,MGT201,C+,3.412,3.04,,2
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,AIE121,B,2.506,2.217,,3
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,CSE221,B-,2.506,2.217,,3
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,CSE132,C,2.506,2.217,,3
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,MAT312,D+,2.506,2.217,,3
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,MAT231,B,2.506,2.217,GRAI,3
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,MGT222,B+,2.506,2.217,,2
2232,AIE,Artificial Intelligence Engine,300469,Scott Davis,MIL011,S,2.506,2.217,,0
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,AIE323,B+,2.637,2.312,,3
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,CSE233,B,2.637,2.312,,3
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,CSE261,C,2.637,2.312,,3
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,CSE344,C-,2.637,2.312,,3
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,ELE232,C+,2.637,2.312,,3
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,GEO217,B+,2.637,2.312,,2
2241,AIE,Artificial Intelligence Engine,300469,Scott Davis,MGT201,B+,2.637,2.312,,2
2232,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,AIE121,A,3.807,3.33,,3
2232,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,AIE291,A-,3.807,3.33,,2
2232,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,CSE132,B+,3.807,3.33,,3
2232,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,MAT312,A,3.807,3.33,,3
2232,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,MAT231,A+,3.807,3.33,,3
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,CSE233,A,3.647,3.396,,3
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,CSE261,A-,3.647,3.396,,3
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,CSE281,B+,3.647,3.396,,3
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,CSE344,B+,3.647,3.396,,3
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,CSE221,A-,3.647,3.396,,3
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,LAN111,A+,3.647,3.396,,2
2241,AIE,Artificial Intelligence Engine,300330,Brandon Lewis,PSC101,S,3.647,3.396,,0
2232,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,AIE121,A-,3.4,3.503,,3
2232,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,AIE291,A-,3.4,3.503,,2
2232,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,CSE132,C+,3.4,3.503,,3
2232,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,MAT312,A-,3.4,3.503,,3
2232,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,MAT315,A-,3.4,3.503,,3
2241,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,CSE233,A,3.312,3.463,,3
2241,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,CSE261,B,3.312,3.463,,3
2241,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,CSE281,B-,3.312,3.463,,3
2241,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,CSE344,B-,3.312,3.463,,3
2241,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,CSE221,A-,3.312,3.463,,3
2241,AIE,Artificial Intelligence Engine,300235,Hannah Garcia,LAN111,A+,3.312,3.463,,2
2221,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE014,B-,3.135,3.135,,3
2221,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE013,A+,3.135,3.135,,2
2221,AIE,Artificial Intelligence Engine,300074,Madison Flores,MAT111,A-,3.135,3.135,,3
2221,AIE,Artificial Intelligence Engine,300074,Madison Flores,MAT123,B,3.135,3.135,,3
2221,AIE,Artificial Intelligence Engine,300074,Madison Flores,MEC011,C-,3.135,3.135,,3
2221,AIE,Artificial Intelligence Engine,300074,Madison Flores,PHY212,A,3.135,3.135,,3
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE015,D,2.881,3.012,,3
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE315,B-,2.881,3.012,,3
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,LAN112,A-,2.881,3.012,,2
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,LIB116,B+,2.881,3.012,,2
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,MAT112,B+,2.881,3.012,,3
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,MAT131,A-,2.881,3.012,,3
2222,AIE,Artificial Intelligence Engine,300074,Madison Flores,PSC101,S,2.881,3.012,,0
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,AIE111,A,2.883,2.967,,3
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE111,C+,2.883,2.967,,3
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE113,C-,2.883,2.967,,3
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,CSE131,B-,2.883,2.967,,3
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,LAN021,S,2.883,2.967,,0
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,MAT212,B+,2.883,2.967,,3
2231,AIE,Artificial Intelligence Engine,300074,Madison Flores,MAT231,B+,2.883,2.967,,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,AIE121,A-,3.14,3.614,,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,CSE221,B,3.14,3.614,,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,CSE132,B-,3.14,3.614,EXCM,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,MAT312,A-,3.14,3.614,,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,MAT315,D+,3.14,3.614,,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,MAT231,A,3.14,3.614,,3
2232,AIE,Artificial Intelligence Engine,300136,Layla White,MGT222,W,3.14,3.614,,2
2233,AIE,Artificial Intelligence Engine,300136,Layla White,CSE132,A,4.0,3.633,GRAI,3
2241,AIE,Artificial Intelligence Engine,300136,Layla White,AIE323,A-,3.686,3.643,,3
2241,AIE,Artificial Intelligence Engine,300136,Layla White,CSE233,A,3.686,3.643,,3
2241,AIE,Artificial Intelligence Engine,300136,Layla White,CSE261,A-,3.686,3.643,,3
2241,AIE,Artificial Intelligence Engine,300136,Layla White,CSE281,A,3.686,3.643,,3
2241,AIE,Artificial Intelligence Engine,300136,Layla White,CSE344,W,3.686,3.643,,3
2241,AIE,Artificial Intelligence Engine,300136,Layla White,LAN211,W,3.686,3.643,,2
2241,AIE,Artificial Intelligence Engine,300136,Layla White,MGT222,B-,3.686,3.643,,2
2232,AIE,Artificial Intelligence Engine,300072,Zoe Hall,CSE111,D,1.02,1.517,MXCL,3
2232,AIE,Artificial Intelligence Engine,300072,Zoe Hall,MAT131,C-,1.02,1.517,REPF,3
2232,AIE,Artificial Intelligence Engine,300072,Zoe Hall,MAT112,W,1.02,1.517,,3
2232,AIE,Artificial Intelligence Engine,300072,Zoe Hall,MGT222,W,1.02,1.517,,2
2232,AIE,Artificial Intelligence Engine,300072,Zoe Hall,PSC207,F,1.02,1.517,,2
2233,AIE,Artificial Intelligence Engine,300072,Zoe Hall,CSE131,F,0.0,1.342,REPF,3
2232,AIE,Artificial Intelligence Engine,300127,Penelope Baker,AIE121,C-,0.925,2.935,,3
2232,AIE,Artificial Intelligence Engine,300127,Penelope Baker,CSE221,W,0.925,2.935,,3
2232,AIE,Artificial Intelligence Engine,300127,Penelope Baker,CSE132,D,0.925,2.935,,3
2232,AIE,Artificial Intelligence Engine,300127,Penelope Baker,MAT312,F,0.925,2.935,,3
2232,AIE,Artificial Intelligence Engine,300127,Penelope Baker,MAT315,D,0.925,2.935,,3
2232,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,AIE121,A,3.94,3.78,,3
2232,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,CSE221,A+,3.94,3.78,,3
2232,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,CSE132,A-,3.94,3.78,,3
2232,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,MAT312,A+,3.94,3.78,,3
2232,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,MAT315,A+,3.94,3.78,,3
2232,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,MIL011,S,3.94,3.78,,0
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,AIE323,A+,3.921,3.812,,3
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,CSE233,A-,3.921,3.812,,3
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,CSE261,A,3.921,3.812,,3
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,CSE344,A,3.921,3.812,,3
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,ELE232,A,3.921,3.812,,3
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,GEO217,A-,3.921,3.812,,2
2241,AIE,Artificial Intelligence Engine,300382,Riley Ramirez,MGT201,A,3.921,3.812,,2
2232,AIE,Artificial Intelligence Engine,300288,Lillian Green,AIE121,C+,2.46,2.68,,3
2232,AIE,Artificial Intelligence Engine,300288,Lillian Green,CSE221,B-,2.46,2.68,,3
2232,AIE,Artificial Intelligence Engine,300288,Lillian Green,CSE132,D,2.46,2.68,,3
2232,AIE,Artificial Intelligence Engine,300288,Lillian Green,MAT312,B+,2.46,2.68,,3
2232,AIE,Artificial Intelligence Engine,300288,Lillian Green,MAT315,B,2.46,2.68,,3
2233,AIE,Artificial Intelligence Engine,300288,Lillian Green,MGT222,B,3.0,2.69,,2
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,CSE233,B,2.4,2.635,,3
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,CSE251,D+,2.4,2.635,,3
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,CSE281,C+,2.4,2.635,,3
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,ELE232,C,2.4,2.635,,3
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,GEO217,B,2.4,2.635,,2
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,MGT201,B+,2.4,2.635,,2
2241,AIE,Artificial Intelligence Engine,300288,Lillian Green,MIL011,S,2.4,2.635,,0
2232,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,CSE315,B,2.333,2.07,GRAI,3
2232,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,LAN211,C+,2.333,2.07,,2
2232,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,MAT112,D,2.333,2.07,GRAI,3
2232,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,MGT222,B-,2.333,2.07,,2
2232,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,PSC207,B,2.333,2.07,,2
2233,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,MAT212,B+,3.3,2.172,,3
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,AIE111,B-,1.863,2.065,,3
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,CSE111,D,1.863,2.065,,3
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,CSE113,D,1.863,2.065,,3
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,CSE131,D+,1.863,2.065,,3
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,LAN114,C,1.863,2.065,,2
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,LAN111,A-,1.863,2.065,,2
2241,AIE,Artificial Intelligence Engine,300276,Natalie Thomas,MEC011,C,1.863,2.065,REPF,3
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,CSE233,B+,2.826,2.451,,3
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,CSE261,B-,2.826,2.451,,3
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,CSE281,B,2.826,2.451,,3
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,ELE232,C,2.826,2.451,,3
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,MEC011,B+,2.826,2.451,REPF,3
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,MGT201,B-,2.826,2.451,,2
2241,AIE,Artificial Intelligence Engine,300135,Chloe Roberts,MGT222,B-,2.826,2.451,,2
2232,AIE,Artificial Intelligence Engine,300383,Lauren Jones,AIE121,A-,3.175,2.616,,3
2232,AIE,Artificial Intelligence Engine,300383,Lauren Jones,CSE221,A-,3.175,2.616,,3
2232,AIE,Artificial Intelligence Engine,300383,Lauren Jones,CSE132,B-,3.175,2.616,,3
2232,AIE,Artificial Intelligence Engine,300383,Lauren Jones,LAN111,C+,3.175,2.616,,2
2232,AIE,Artificial Intelligence Engine,300383,Lauren Jones,MAT312,B+,3.175,2.616,,3
2232,AIE,Artificial Intelligence Engine,300383,Lauren Jones,MGT222,B,3.175,2.616,,2
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,AIE323,B+,3.395,2.788,,3
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,CSE233,A,3.395,2.788,,3
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,CSE261,B+,3.395,2.788,,3
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,CSE344,B,3.395,2.788,,3
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,ELE232,A-,3.395,2.788,,3
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,GEO217,B,3.395,2.788,,2
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,MGT201,B+,3.395,2.788,,2
2241,AIE,Artificial Intelligence Engine,300383,Lauren Jones,MIL011,S,3.395,2.788,,0
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE014,F,0.0,0.0,EXCM,3
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE013,W,0.0,0.0,,2
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,LAN022,S,0.0,0.0,,0
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT111,F,0.0,0.0,EXCM,3
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT123,F,0.0,0.0,EXCM,3
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MEC011,F,0.0,0.0,EXCM,3
2221,AIE,Artificial Intelligence Engine,300300,Ethan Williams,PHY212,F,0.0,0.0,EXCM,3
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE014,F,2.3,2.3,EXCM,3
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE315,F,2.3,2.3,EXCM,3
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,LAN112,C,2.3,2.3,,2
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,LIB116,C,2.3,2.3,,2
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT111,B-,2.3,2.3,REPF,3
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT131,W,2.3,2.3,,3
2222,AIE,Artificial Intelligence Engine,300300,Ethan Williams,PSC101,S,2.3,2.3,,0
2231,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE014,F,0.5,1.163,REPF,3
2231,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT123,D,0.5,1.163,REPF,3
2231,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MEC011,F,0.5,1.163,REPF,3
2231,AIE,Artificial Intelligence Engine,300300,Ethan Williams,PHY212,D,0.5,1.163,REPF,3
2232,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE315,F,0.433,0.929,REPF,3
2232,AIE,Artificial Intelligence Engine,300300,Ethan Williams,CSE014,FW,0.433,0.929,,3
2232,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT131,D+,0.433,0.929,,3
2232,AIE,Artificial Intelligence Engine,300300,Ethan Williams,MAT112,F,0.433,0.929,,3
2232,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,CSE015,D,1.9,1.935,,3
2232,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MAT131,B-,1.9,1.935,GRAI,3
2232,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MAT112,F,1.9,1.935,EXCM,3
2232,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MAT231,C,1.9,1.935,REPF,3
2232,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MIL011,S,1.9,1.935,,0
2233,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MAT112,B,3.0,2.015,REPF,3
2241,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,AIE111,B,1.925,1.994,,3
2241,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,CSE111,C-,1.925,1.994,,3
2241,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MAT212,D,1.925,1.994,REPF,3
2241,AIE,Artificial Intelligence Engine,300220,Tyler Campbell,MEC011,C,1.925,1.994,REPF,3
2232,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,AIE121,A-,3.419,2.843,,3
2232,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,CSE221,A,3.419,2.843,,3
2232,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,CSE132,C+,3.419,2.843,,3
2232,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,LAN111,A-,3.419,2.843,,2
2232,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,MAT312,B+,3.419,2.843,,3
2232,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,MGT222,A-,3.419,2.843,,2
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,AIE323,A-,3.335,2.943,,3
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,CSE233,A,3.335,2.943,,3
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,CSE261,B+,3.335,2.943,,3
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,CSE344,B-,3.335,2.943,,3
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,ELE232,B,3.335,2.943,,3
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,GEO217,B+,3.335,2.943,,2
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,MGT201,W,3.335,2.943,,2
2241,AIE,Artificial Intelligence Engine,300460,Benjamin Moore,MIL011,S,3.335,2.943,,0
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE322,A-,3.585,3.678,,3
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE323,A+,3.585,3.678,,3
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE231,B+,3.585,3.678,,3
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,CSE464,A,3.585,3.678,,3
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,CSE251,A,3.585,3.678,,3
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,ELE432,B-,3.585,3.678,,3
2231,AIE,Artificial Intelligence Engine,300299,Aaron Evans,MGT222,B+,3.585,3.678,,2
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE212,A+,3.745,3.695,,3
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE213,A-,3.745,3.695,,3
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE241,B+,3.745,3.695,,3
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,CSE383,A+,3.745,3.695,,3
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,CSE211,A,3.745,3.695,,3
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,CSE221,B+,3.745,3.695,,3
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,MGT201,A,3.745,3.695,,2
2232,AIE,Artificial Intelligence Engine,300299,Aaron Evans,MIL011,S,3.745,3.695,,0
2241,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE351,A-,3.605,3.678,,3
2241,AIE,Artificial Intelligence Engine,300299,Aaron Evans,AIE493,A,3.605,3.678,,3
